"cells","sample","tree_num","tree","tree_file_name","num_df","fn","gamma","full_tree_cells"
559,0,25,"Patient38_trees.txt","Patient38_trees.txt_T24_DF.csv",1,0.0492337662337662,0.95,1275
619,0,241,"Patient38_trees.txt","Patient38_trees.txt_T240_DF.csv",1,0.0492337662337662,0.95,1041
646,0,242,"Patient38_trees.txt","Patient38_trees.txt_T241_DF.csv",1,0.0492337662337662,0.95,1243
596,0,243,"Patient38_trees.txt","Patient38_trees.txt_T242_DF.csv",1,0.0492337662337662,0.95,1055
620,0,244,"Patient38_trees.txt","Patient38_trees.txt_T243_DF.csv",1,0.0492337662337662,0.95,1048
646,0,245,"Patient38_trees.txt","Patient38_trees.txt_T244_DF.csv",1,0.0492337662337662,0.95,1044
620,0,246,"Patient38_trees.txt","Patient38_trees.txt_T245_DF.csv",1,0.0492337662337662,0.95,4362
596,0,247,"Patient38_trees.txt","Patient38_trees.txt_T246_DF.csv",1,0.0492337662337662,0.95,1078
619,0,248,"Patient38_trees.txt","Patient38_trees.txt_T247_DF.csv",1,0.0492337662337662,0.95,1040
596,0,249,"Patient38_trees.txt","Patient38_trees.txt_T248_DF.csv",1,0.0492337662337662,0.95,1036
619,0,250,"Patient38_trees.txt","Patient38_trees.txt_T249_DF.csv",1,0.0492337662337662,0.95,1047
567,0,26,"Patient38_trees.txt","Patient38_trees.txt_T25_DF.csv",1,0.0492337662337662,0.95,1241
626,0,251,"Patient38_trees.txt","Patient38_trees.txt_T250_DF.csv",1,0.0492337662337662,0.95,1041
626,0,252,"Patient38_trees.txt","Patient38_trees.txt_T251_DF.csv",1,0.0492337662337662,0.95,1083
626,0,253,"Patient38_trees.txt","Patient38_trees.txt_T252_DF.csv",1,0.0492337662337662,0.95,1229
625,0,254,"Patient38_trees.txt","Patient38_trees.txt_T253_DF.csv",1,0.0492337662337662,0.95,1078
625,0,255,"Patient38_trees.txt","Patient38_trees.txt_T254_DF.csv",1,0.0492337662337662,0.95,1035
651,0,256,"Patient38_trees.txt","Patient38_trees.txt_T255_DF.csv",1,0.0492337662337662,0.95,1035
602,0,257,"Patient38_trees.txt","Patient38_trees.txt_T256_DF.csv",1,0.0492337662337662,0.95,1210
625,0,258,"Patient38_trees.txt","Patient38_trees.txt_T257_DF.csv",1,0.0492337662337662,0.95,1210
625,0,259,"Patient38_trees.txt","Patient38_trees.txt_T258_DF.csv",1,0.0492337662337662,0.95,1040
651,0,260,"Patient38_trees.txt","Patient38_trees.txt_T259_DF.csv",1,0.0492337662337662,0.95,1047
558,0,27,"Patient38_trees.txt","Patient38_trees.txt_T26_DF.csv",1,0.0492337662337662,0.95,1047
602,0,261,"Patient38_trees.txt","Patient38_trees.txt_T260_DF.csv",1,0.0492337662337662,0.95,1040
625,0,262,"Patient38_trees.txt","Patient38_trees.txt_T261_DF.csv",1,0.0492337662337662,0.95,1051
625,0,263,"Patient38_trees.txt","Patient38_trees.txt_T262_DF.csv",1,0.0492337662337662,0.95,1056
601,0,264,"Patient38_trees.txt","Patient38_trees.txt_T263_DF.csv",1,0.0492337662337662,0.95,9661
625,0,265,"Patient38_trees.txt","Patient38_trees.txt_T264_DF.csv",1,0.0492337662337662,0.95,9661
625,0,266,"Patient38_trees.txt","Patient38_trees.txt_T265_DF.csv",1,0.0492337662337662,0.95,9661
601,0,267,"Patient38_trees.txt","Patient38_trees.txt_T266_DF.csv",1,0.0492337662337662,0.95,1051
626,0,268,"Patient38_trees.txt","Patient38_trees.txt_T267_DF.csv",1,0.0492337662337662,0.95,1041
625,0,269,"Patient38_trees.txt","Patient38_trees.txt_T268_DF.csv",1,0.0492337662337662,0.95,1040
625,0,270,"Patient38_trees.txt","Patient38_trees.txt_T269_DF.csv",1,0.0492337662337662,0.95,9661
568,0,28,"Patient38_trees.txt","Patient38_trees.txt_T27_DF.csv",1,0.0492337662337662,0.95,1040
625,0,271,"Patient38_trees.txt","Patient38_trees.txt_T270_DF.csv",1,0.0492337662337662,0.95,1056
625,0,272,"Patient38_trees.txt","Patient38_trees.txt_T271_DF.csv",1,0.0492337662337662,0.95,1117
626,0,273,"Patient38_trees.txt","Patient38_trees.txt_T272_DF.csv",1,0.0492337662337662,0.95,9661
601,0,274,"Patient38_trees.txt","Patient38_trees.txt_T273_DF.csv",1,0.0492337662337662,0.95,9661
625,0,275,"Patient38_trees.txt","Patient38_trees.txt_T274_DF.csv",1,0.0492337662337662,0.95,1241
632,0,276,"Patient38_trees.txt","Patient38_trees.txt_T275_DF.csv",1,0.0492337662337662,0.95,1241
625,0,277,"Patient38_trees.txt","Patient38_trees.txt_T276_DF.csv",1,0.0492337662337662,0.95,1035
632,0,278,"Patient38_trees.txt","Patient38_trees.txt_T277_DF.csv",1,0.0492337662337662,0.95,1051
602,0,279,"Patient38_trees.txt","Patient38_trees.txt_T278_DF.csv",1,0.0492337662337662,0.95,1056
608,0,280,"Patient38_trees.txt","Patient38_trees.txt_T279_DF.csv",1,0.0492337662337662,0.95,1048
567,0,29,"Patient38_trees.txt","Patient38_trees.txt_T28_DF.csv",1,0.0492337662337662,0.95,1035
632,0,281,"Patient38_trees.txt","Patient38_trees.txt_T280_DF.csv",1,0.0492337662337662,0.95,1047
625,0,282,"Patient38_trees.txt","Patient38_trees.txt_T281_DF.csv",1,0.0492337662337662,0.95,1058
657,0,283,"Patient38_trees.txt","Patient38_trees.txt_T282_DF.csv",1,0.0492337662337662,0.95,1048
658,0,284,"Patient38_trees.txt","Patient38_trees.txt_T283_DF.csv",1,0.0492337662337662,0.95,1035
626,0,285,"Patient38_trees.txt","Patient38_trees.txt_T284_DF.csv",1,0.0492337662337662,0.95,1275
651,0,286,"Patient38_trees.txt","Patient38_trees.txt_T285_DF.csv",1,0.0492337662337662,0.95,1048
602,0,287,"Patient38_trees.txt","Patient38_trees.txt_T286_DF.csv",1,0.0492337662337662,0.95,1046
608,0,288,"Patient38_trees.txt","Patient38_trees.txt_T287_DF.csv",1,0.0492337662337662,0.95,1278
632,0,289,"Patient38_trees.txt","Patient38_trees.txt_T288_DF.csv",1,0.0492337662337662,0.95,4587
651,0,290,"Patient38_trees.txt","Patient38_trees.txt_T289_DF.csv",1,0.0492337662337662,0.95,1113
543,0,30,"Patient38_trees.txt","Patient38_trees.txt_T29_DF.csv",1,0.0492337662337662,0.95,1312
657,0,291,"Patient38_trees.txt","Patient38_trees.txt_T290_DF.csv",1,0.0492337662337662,0.95,1128
626,0,292,"Patient38_trees.txt","Patient38_trees.txt_T291_DF.csv",1,0.0492337662337662,0.95,1051
658,0,293,"Patient38_trees.txt","Patient38_trees.txt_T292_DF.csv",1,0.0492337662337662,0.95,1065
595,0,294,"Patient38_trees.txt","Patient38_trees.txt_T293_DF.csv",1,0.0492337662337662,0.95,4825
596,0,295,"Patient38_trees.txt","Patient38_trees.txt_T294_DF.csv",1,0.0492337662337662,0.95,1317
619,0,296,"Patient38_trees.txt","Patient38_trees.txt_T295_DF.csv",1,0.0492337662337662,0.95,9661
646,0,297,"Patient38_trees.txt","Patient38_trees.txt_T296_DF.csv",1,0.0492337662337662,0.95,9661
595,0,298,"Patient38_trees.txt","Patient38_trees.txt_T297_DF.csv",1,0.0492337662337662,0.95,9661
597,0,299,"Patient38_trees.txt","Patient38_trees.txt_T298_DF.csv",1,0.0492337662337662,0.95,9661
646,0,300,"Patient38_trees.txt","Patient38_trees.txt_T299_DF.csv",1,0.0492337662337662,0.95,9661
538,0,4,"Patient38_trees.txt","Patient38_trees.txt_T3_DF.csv",1,0.0492337662337662,0.95,9661
569,0,31,"Patient38_trees.txt","Patient38_trees.txt_T30_DF.csv",1,0.0492337662337662,0.95,9661
674,0,301,"Patient38_trees.txt","Patient38_trees.txt_T300_DF.csv",1,0.0492337662337662,0.95,9661
625,0,302,"Patient38_trees.txt","Patient38_trees.txt_T301_DF.csv",1,0.0492337662337662,0.95,9661
632,0,303,"Patient38_trees.txt","Patient38_trees.txt_T302_DF.csv",1,0.0492337662337662,0.95,9661
609,0,304,"Patient38_trees.txt","Patient38_trees.txt_T303_DF.csv",1,0.0492337662337662,0.95,9661
601,0,305,"Patient38_trees.txt","Patient38_trees.txt_T304_DF.csv",1,0.0492337662337662,0.95,9767
626,0,306,"Patient38_trees.txt","Patient38_trees.txt_T305_DF.csv",1,0.0492337662337662,0.95,9661
651,0,307,"Patient38_trees.txt","Patient38_trees.txt_T306_DF.csv",1,0.0492337662337662,0.95,9661
658,0,308,"Patient38_trees.txt","Patient38_trees.txt_T307_DF.csv",1,0.0492337662337662,0.95,9767
657,0,309,"Patient38_trees.txt","Patient38_trees.txt_T308_DF.csv",1,0.0492337662337662,0.95,9661
617,0,310,"Patient38_trees.txt","Patient38_trees.txt_T309_DF.csv",1,0.0492337662337662,0.95,9661
577,0,32,"Patient38_trees.txt","Patient38_trees.txt_T31_DF.csv",1,0.0492337662337662,0.95,995
610,0,311,"Patient38_trees.txt","Patient38_trees.txt_T310_DF.csv",1,0.0492337662337662,0.95,995
664,0,312,"Patient38_trees.txt","Patient38_trees.txt_T311_DF.csv",1,0.0492337662337662,0.95,995
659,0,313,"Patient38_trees.txt","Patient38_trees.txt_T312_DF.csv",1,0.0492337662337662,0.95,1009
685,0,314,"Patient38_trees.txt","Patient38_trees.txt_T313_DF.csv",1,0.0492337662337662,0.95,1004
692,0,315,"Patient38_trees.txt","Patient38_trees.txt_T314_DF.csv",1,0.0492337662337662,0.95,1004
691,0,316,"Patient38_trees.txt","Patient38_trees.txt_T315_DF.csv",1,0.0492337662337662,0.95,1015
538,0,33,"Patient38_trees.txt","Patient38_trees.txt_T32_DF.csv",1,0.0492337662337662,0.95,1223
538,0,34,"Patient38_trees.txt","Patient38_trees.txt_T33_DF.csv",1,0.0492337662337662,0.95,1008
539,0,35,"Patient38_trees.txt","Patient38_trees.txt_T34_DF.csv",1,0.0492337662337662,0.95,1015
540,0,36,"Patient38_trees.txt","Patient38_trees.txt_T35_DF.csv",1,0.0492337662337662,0.95,1004
540,0,37,"Patient38_trees.txt","Patient38_trees.txt_T36_DF.csv",1,0.0492337662337662,0.95,1223
539,0,38,"Patient38_trees.txt","Patient38_trees.txt_T37_DF.csv",1,0.0492337662337662,0.95,1004
541,0,39,"Patient38_trees.txt","Patient38_trees.txt_T38_DF.csv",1,0.0492337662337662,0.95,1223
559,0,40,"Patient38_trees.txt","Patient38_trees.txt_T39_DF.csv",1,0.0492337662337662,0.95,1004
539,0,5,"Patient38_trees.txt","Patient38_trees.txt_T4_DF.csv",1,0.0492337662337662,0.95,1259
559,0,41,"Patient38_trees.txt","Patient38_trees.txt_T40_DF.csv",1,0.0492337662337662,0.95,1259
584,0,42,"Patient38_trees.txt","Patient38_trees.txt_T41_DF.csv",1,0.0492337662337662,0.95,1299
610,0,43,"Patient38_trees.txt","Patient38_trees.txt_T42_DF.csv",1,0.0492337662337662,0.95,1008
610,0,44,"Patient38_trees.txt","Patient38_trees.txt_T43_DF.csv",1,0.0492337662337662,0.95,1004
584,0,45,"Patient38_trees.txt","Patient38_trees.txt_T44_DF.csv",1,0.0492337662337662,0.95,1015
638,0,46,"Patient38_trees.txt","Patient38_trees.txt_T45_DF.csv",1,0.0492337662337662,0.95,996
584,0,47,"Patient38_trees.txt","Patient38_trees.txt_T46_DF.csv",1,0.0492337662337662,0.95,1004
585,0,48,"Patient38_trees.txt","Patient38_trees.txt_T47_DF.csv",1,0.0492337662337662,0.95,1093
585,0,49,"Patient38_trees.txt","Patient38_trees.txt_T48_DF.csv",1,0.0492337662337662,0.95,1100
638,0,50,"Patient38_trees.txt","Patient38_trees.txt_T49_DF.csv",1,0.0492337662337662,0.95,1087
540,0,6,"Patient38_trees.txt","Patient38_trees.txt_T5_DF.csv",1,0.0492337662337662,0.95,1004
610,0,51,"Patient38_trees.txt","Patient38_trees.txt_T50_DF.csv",1,0.0492337662337662,0.95,1005
610,0,52,"Patient38_trees.txt","Patient38_trees.txt_T51_DF.csv",1,0.0492337662337662,0.95,996
610,0,53,"Patient38_trees.txt","Patient38_trees.txt_T52_DF.csv",1,0.0492337662337662,0.95,1004
610,0,54,"Patient38_trees.txt","Patient38_trees.txt_T53_DF.csv",1,0.0492337662337662,0.95,1018
610,0,55,"Patient38_trees.txt","Patient38_trees.txt_T54_DF.csv",1,0.0492337662337662,0.95,996
610,0,56,"Patient38_trees.txt","Patient38_trees.txt_T55_DF.csv",1,0.0492337662337662,0.95,1259
638,0,57,"Patient38_trees.txt","Patient38_trees.txt_T56_DF.csv",1,0.0492337662337662,0.95,1004
610,0,58,"Patient38_trees.txt","Patient38_trees.txt_T57_DF.csv",1,0.0492337662337662,0.95,1005
584,0,59,"Patient38_trees.txt","Patient38_trees.txt_T58_DF.csv",1,0.0492337662337662,0.95,1018
610,0,60,"Patient38_trees.txt","Patient38_trees.txt_T59_DF.csv",1,0.0492337662337662,0.95,4587
539,0,7,"Patient38_trees.txt","Patient38_trees.txt_T6_DF.csv",1,0.0492337662337662,0.95,1263
638,0,61,"Patient38_trees.txt","Patient38_trees.txt_T60_DF.csv",1,0.0492337662337662,0.95,1010
585,0,62,"Patient38_trees.txt","Patient38_trees.txt_T61_DF.csv",1,0.0492337662337662,0.95,1010
639,0,63,"Patient38_trees.txt","Patient38_trees.txt_T62_DF.csv",1,0.0492337662337662,0.95,1028
668,0,64,"Patient38_trees.txt","Patient38_trees.txt_T63_DF.csv",1,0.0492337662337662,0.95,1073
588,0,65,"Patient38_trees.txt","Patient38_trees.txt_T64_DF.csv",1,0.0492337662337662,0.95,1023
588,0,66,"Patient38_trees.txt","Patient38_trees.txt_T65_DF.csv",1,0.0492337662337662,0.95,996
565,0,67,"Patient38_trees.txt","Patient38_trees.txt_T66_DF.csv",1,0.0492337662337662,0.95,1016
565,0,68,"Patient38_trees.txt","Patient38_trees.txt_T67_DF.csv",1,0.0492337662337662,0.95,1023
565,0,69,"Patient38_trees.txt","Patient38_trees.txt_T68_DF.csv",1,0.0492337662337662,0.95,1004
614,0,70,"Patient38_trees.txt","Patient38_trees.txt_T69_DF.csv",1,0.0492337662337662,0.95,4825
551,0,8,"Patient38_trees.txt","Patient38_trees.txt_T7_DF.csv",1,0.0492337662337662,0.95,1304
614,0,71,"Patient38_trees.txt","Patient38_trees.txt_T70_DF.csv",1,0.0492337662337662,0.95,1259
565,0,72,"Patient38_trees.txt","Patient38_trees.txt_T71_DF.csv",1,0.0492337662337662,0.95,1015
641,0,73,"Patient38_trees.txt","Patient38_trees.txt_T72_DF.csv",1,0.0492337662337662,0.95,1067
571,0,74,"Patient38_trees.txt","Patient38_trees.txt_T73_DF.csv",1,0.0492337662337662,0.95,1016
578,0,75,"Patient38_trees.txt","Patient38_trees.txt_T74_DF.csv",1,0.0492337662337662,0.95,1027
578,0,76,"Patient38_trees.txt","Patient38_trees.txt_T75_DF.csv",1,0.0492337662337662,0.95,1081
625,0,77,"Patient38_trees.txt","Patient38_trees.txt_T76_DF.csv",1,0.0492337662337662,0.95,4825
619,0,78,"Patient38_trees.txt","Patient38_trees.txt_T77_DF.csv",1,0.0492337662337662,0.95,1288
625,0,79,"Patient38_trees.txt","Patient38_trees.txt_T78_DF.csv",1,0.0492337662337662,0.95,1304
601,0,80,"Patient38_trees.txt","Patient38_trees.txt_T79_DF.csv",1,0.0492337662337662,0.95,10687
551,0,9,"Patient38_trees.txt","Patient38_trees.txt_T8_DF.csv",1,0.0492337662337662,0.95,10687
626,0,81,"Patient38_trees.txt","Patient38_trees.txt_T80_DF.csv",1,0.0492337662337662,0.95,10687
625,0,82,"Patient38_trees.txt","Patient38_trees.txt_T81_DF.csv",1,0.0492337662337662,0.95,10687
594,0,83,"Patient38_trees.txt","Patient38_trees.txt_T82_DF.csv",1,0.0492337662337662,0.95,10687
595,0,84,"Patient38_trees.txt","Patient38_trees.txt_T83_DF.csv",1,0.0492337662337662,0.95,10687
619,0,85,"Patient38_trees.txt","Patient38_trees.txt_T84_DF.csv",1,0.0492337662337662,0.95,10687
626,0,86,"Patient38_trees.txt","Patient38_trees.txt_T85_DF.csv",1,0.0492337662337662,0.95,10687
601,0,87,"Patient38_trees.txt","Patient38_trees.txt_T86_DF.csv",1,0.0492337662337662,0.95,10749
625,0,88,"Patient38_trees.txt","Patient38_trees.txt_T87_DF.csv",1,0.0492337662337662,0.95,10687
594,0,89,"Patient38_trees.txt","Patient38_trees.txt_T88_DF.csv",1,0.0492337662337662,0.95,10687
608,0,90,"Patient38_trees.txt","Patient38_trees.txt_T89_DF.csv",1,0.0492337662337662,0.95,10687
551,0,10,"Patient38_trees.txt","Patient38_trees.txt_T9_DF.csv",1,0.0492337662337662,0.95,10687
595,0,91,"Patient38_trees.txt","Patient38_trees.txt_T90_DF.csv",1,0.0492337662337662,0.95,10687
571,0,92,"Patient38_trees.txt","Patient38_trees.txt_T91_DF.csv",1,0.0492337662337662,0.95,10687
646,0,93,"Patient38_trees.txt","Patient38_trees.txt_T92_DF.csv",1,0.0492337662337662,0.95,10687
587,0,94,"Patient38_trees.txt","Patient38_trees.txt_T93_DF.csv",1,0.0492337662337662,0.95,10687
657,0,95,"Patient38_trees.txt","Patient38_trees.txt_T94_DF.csv",1,0.0492337662337662,0.95,10687
658,0,96,"Patient38_trees.txt","Patient38_trees.txt_T95_DF.csv",1,0.0492337662337662,0.95,10687
566,0,97,"Patient38_trees.txt","Patient38_trees.txt_T96_DF.csv",1,0.0492337662337662,0.95,10687
566,0,98,"Patient38_trees.txt","Patient38_trees.txt_T97_DF.csv",1,0.0492337662337662,0.95,10687
588,0,99,"Patient38_trees.txt","Patient38_trees.txt_T98_DF.csv",1,0.0492337662337662,0.95,10687
566,0,100,"Patient38_trees.txt","Patient38_trees.txt_T99_DF.csv",1,0.0492337662337662,0.95,10805
108,0,1,"Patient39_trees.txt","Patient39_trees.txt_T0_DF.csv",1,0.0492337662337662,0.95,193
108,0,2,"Patient39_trees.txt","Patient39_trees.txt_T1_DF.csv",1,0.0492337662337662,0.95,108
114,0,3,"Patient39_trees.txt","Patient39_trees.txt_T2_DF.csv",1,0.0492337662337662,0.95,118
114,0,4,"Patient39_trees.txt","Patient39_trees.txt_T3_DF.csv",1,0.0492337662337662,0.95,118
114,0,5,"Patient39_trees.txt","Patient39_trees.txt_T4_DF.csv",1,0.0492337662337662,0.95,114
120,0,6,"Patient39_trees.txt","Patient39_trees.txt_T5_DF.csv",1,0.0492337662337662,0.95,120
836,0,1,"Patient4_trees.txt","Patient4_trees.txt_T0_DF.csv",1,0.0492337662337662,0.95,922
836,0,2,"Patient4_trees.txt","Patient4_trees.txt_T1_DF.csv",1,0.0492337662337662,0.95,923
880,0,3,"Patient4_trees.txt","Patient4_trees.txt_T2_DF.csv",1,0.0492337662337662,0.95,883
925,0,4,"Patient4_trees.txt","Patient4_trees.txt_T3_DF.csv",1,0.0492337662337662,0.95,928
925,0,5,"Patient4_trees.txt","Patient4_trees.txt_T4_DF.csv",1,0.0492337662337662,0.95,928
925,0,6,"Patient4_trees.txt","Patient4_trees.txt_T5_DF.csv",1,0.0492337662337662,0.95,946
880,0,7,"Patient4_trees.txt","Patient4_trees.txt_T6_DF.csv",1,0.0492337662337662,0.95,884
973,0,8,"Patient4_trees.txt","Patient4_trees.txt_T7_DF.csv",1,0.0492337662337662,0.95,975
122,0,1,"Patient40_trees.txt","Patient40_trees.txt_T0_DF.csv",1,0.0492337662337662,0.95,122
128,0,2,"Patient40_trees.txt","Patient40_trees.txt_T1_DF.csv",1,0.0492337662337662,0.95,128
676,0,1,"Patient41_trees.txt","Patient41_trees.txt_T0_DF.csv",1,0.0492337662337662,0.95,676
676,0,2,"Patient41_trees.txt","Patient41_trees.txt_T1_DF.csv",1,0.0492337662337662,0.95,681
680,0,11,"Patient41_trees.txt","Patient41_trees.txt_T10_DF.csv",1,0.0492337662337662,0.95,676
684,0,12,"Patient41_trees.txt","Patient41_trees.txt_T11_DF.csv",1,0.0492337662337662,0.95,678
680,0,13,"Patient41_trees.txt","Patient41_trees.txt_T12_DF.csv",1,0.0492337662337662,0.95,678
684,0,14,"Patient41_trees.txt","Patient41_trees.txt_T13_DF.csv",1,0.0492337662337662,0.95,681
688,0,15,"Patient41_trees.txt","Patient41_trees.txt_T14_DF.csv",1,0.0492337662337662,0.95,684
709,0,16,"Patient41_trees.txt","Patient41_trees.txt_T15_DF.csv",1,0.0492337662337662,0.95,75318
705,0,17,"Patient41_trees.txt","Patient41_trees.txt_T16_DF.csv",1,0.0492337662337662,0.95,678
745,0,18,"Patient41_trees.txt","Patient41_trees.txt_T17_DF.csv",1,0.0492337662337662,0.95,686
782,0,19,"Patient41_trees.txt","Patient41_trees.txt_T18_DF.csv",1,0.0492337662337662,0.95,685
709,0,20,"Patient41_trees.txt","Patient41_trees.txt_T19_DF.csv",1,0.0492337662337662,0.95,688
676,0,3,"Patient41_trees.txt","Patient41_trees.txt_T2_DF.csv",1,0.0492337662337662,0.95,681
745,0,21,"Patient41_trees.txt","Patient41_trees.txt_T20_DF.csv",1,0.0492337662337662,0.95,684
745,0,22,"Patient41_trees.txt","Patient41_trees.txt_T21_DF.csv",1,0.0492337662337662,0.95,688
705,0,23,"Patient41_trees.txt","Patient41_trees.txt_T22_DF.csv",1,0.0492337662337662,0.95,709
745,0,24,"Patient41_trees.txt","Patient41_trees.txt_T23_DF.csv",1,0.0492337662337662,0.95,786
782,0,25,"Patient41_trees.txt","Patient41_trees.txt_T24_DF.csv",1,0.0492337662337662,0.95,745
709,0,26,"Patient41_trees.txt","Patient41_trees.txt_T25_DF.csv",1,0.0492337662337662,0.95,782
705,0,27,"Patient41_trees.txt","Patient41_trees.txt_T26_DF.csv",1,0.0492337662337662,0.95,709
782,0,28,"Patient41_trees.txt","Patient41_trees.txt_T27_DF.csv",1,0.0492337662337662,0.95,745
822,0,29,"Patient41_trees.txt","Patient41_trees.txt_T28_DF.csv",1,0.0492337662337662,0.95,748
709,0,30,"Patient41_trees.txt","Patient41_trees.txt_T29_DF.csv",1,0.0492337662337662,0.95,788
678,0,4,"Patient41_trees.txt","Patient41_trees.txt_T3_DF.csv",1,0.0492337662337662,0.95,747
711,0,31,"Patient41_trees.txt","Patient41_trees.txt_T30_DF.csv",1,0.0492337662337662,0.95,784
711,0,32,"Patient41_trees.txt","Patient41_trees.txt_T31_DF.csv",1,0.0492337662337662,0.95,786
713,0,33,"Patient41_trees.txt","Patient41_trees.txt_T32_DF.csv",1,0.0492337662337662,0.95,786
716,0,34,"Patient41_trees.txt","Patient41_trees.txt_T33_DF.csv",1,0.0492337662337662,0.95,782
741,0,35,"Patient41_trees.txt","Patient41_trees.txt_T34_DF.csv",1,0.0492337662337662,0.95,822
711,0,36,"Patient41_trees.txt","Patient41_trees.txt_T35_DF.csv",1,0.0492337662337662,0.95,709
746,0,37,"Patient41_trees.txt","Patient41_trees.txt_T36_DF.csv",1,0.0492337662337662,0.95,711
783,0,38,"Patient41_trees.txt","Patient41_trees.txt_T37_DF.csv",1,0.0492337662337662,0.95,711
711,0,39,"Patient41_trees.txt","Patient41_trees.txt_T38_DF.csv",1,0.0492337662337662,0.95,713
713,0,40,"Patient41_trees.txt","Patient41_trees.txt_T39_DF.csv",1,0.0492337662337662,0.95,716
678,0,5,"Patient41_trees.txt","Patient41_trees.txt_T4_DF.csv",1,0.0492337662337662,0.95,827
716,0,41,"Patient41_trees.txt","Patient41_trees.txt_T40_DF.csv",1,0.0492337662337662,0.95,711
741,0,42,"Patient41_trees.txt","Patient41_trees.txt_T41_DF.csv",1,0.0492337662337662,0.95,746
746,0,43,"Patient41_trees.txt","Patient41_trees.txt_T42_DF.csv",1,0.0492337662337662,0.95,783
783,0,44,"Patient41_trees.txt","Patient41_trees.txt_T43_DF.csv",1,0.0492337662337662,0.95,711
748,0,45,"Patient41_trees.txt","Patient41_trees.txt_T44_DF.csv",1,0.0492337662337662,0.95,713
785,0,46,"Patient41_trees.txt","Patient41_trees.txt_T45_DF.csv",1,0.0492337662337662,0.95,716
780,0,47,"Patient41_trees.txt","Patient41_trees.txt_T46_DF.csv",1,0.0492337662337662,0.95,827
750,0,48,"Patient41_trees.txt","Patient41_trees.txt_T47_DF.csv",1,0.0492337662337662,0.95,746
786,0,49,"Patient41_trees.txt","Patient41_trees.txt_T48_DF.csv",1,0.0492337662337662,0.95,783
820,0,50,"Patient41_trees.txt","Patient41_trees.txt_T49_DF.csv",1,0.0492337662337662,0.95,755
680,0,6,"Patient41_trees.txt","Patient41_trees.txt_T5_DF.csv",1,0.0492337662337662,0.95,785
741,0,51,"Patient41_trees.txt","Patient41_trees.txt_T50_DF.csv",1,0.0492337662337662,0.95,870
783,0,52,"Patient41_trees.txt","Patient41_trees.txt_T51_DF.csv",1,0.0492337662337662,0.95,750
746,0,53,"Patient41_trees.txt","Patient41_trees.txt_T52_DF.csv",1,0.0492337662337662,0.95,786
746,0,54,"Patient41_trees.txt","Patient41_trees.txt_T53_DF.csv",1,0.0492337662337662,0.95,915
741,0,55,"Patient41_trees.txt","Patient41_trees.txt_T54_DF.csv",1,0.0492337662337662,0.95,75318
711,0,56,"Patient41_trees.txt","Patient41_trees.txt_T55_DF.csv",1,0.0492337662337662,0.95,75318
783,0,57,"Patient41_trees.txt","Patient41_trees.txt_T56_DF.csv",1,0.0492337662337662,0.95,75318
746,0,58,"Patient41_trees.txt","Patient41_trees.txt_T57_DF.csv",1,0.0492337662337662,0.95,75318
823,0,59,"Patient41_trees.txt","Patient41_trees.txt_T58_DF.csv",1,0.0492337662337662,0.95,827
716,0,60,"Patient41_trees.txt","Patient41_trees.txt_T59_DF.csv",1,0.0492337662337662,0.95,711
684,0,7,"Patient41_trees.txt","Patient41_trees.txt_T6_DF.csv",1,0.0492337662337662,0.95,783
713,0,61,"Patient41_trees.txt","Patient41_trees.txt_T60_DF.csv",1,0.0492337662337662,0.95,746
713,0,62,"Patient41_trees.txt","Patient41_trees.txt_T61_DF.csv",1,0.0492337662337662,0.95,823
780,0,63,"Patient41_trees.txt","Patient41_trees.txt_T62_DF.csv",1,0.0492337662337662,0.95,789
748,0,64,"Patient41_trees.txt","Patient41_trees.txt_T63_DF.csv",1,0.0492337662337662,0.95,788
785,0,65,"Patient41_trees.txt","Patient41_trees.txt_T64_DF.csv",1,0.0492337662337662,0.95,788
748,0,66,"Patient41_trees.txt","Patient41_trees.txt_T65_DF.csv",1,0.0492337662337662,0.95,871
780,0,67,"Patient41_trees.txt","Patient41_trees.txt_T66_DF.csv",1,0.0492337662337662,0.95,750
748,0,68,"Patient41_trees.txt","Patient41_trees.txt_T67_DF.csv",1,0.0492337662337662,0.95,787
785,0,69,"Patient41_trees.txt","Patient41_trees.txt_T68_DF.csv",1,0.0492337662337662,0.95,750
748,0,70,"Patient41_trees.txt","Patient41_trees.txt_T69_DF.csv",1,0.0492337662337662,0.95,871
678,0,8,"Patient41_trees.txt","Patient41_trees.txt_T7_DF.csv",1,0.0492337662337662,0.95,751
750,0,71,"Patient41_trees.txt","Patient41_trees.txt_T70_DF.csv",1,0.0492337662337662,0.95,787
750,0,72,"Patient41_trees.txt","Patient41_trees.txt_T71_DF.csv",1,0.0492337662337662,0.95,758
820,0,73,"Patient41_trees.txt","Patient41_trees.txt_T72_DF.csv",1,0.0492337662337662,0.95,753
786,0,74,"Patient41_trees.txt","Patient41_trees.txt_T73_DF.csv",1,0.0492337662337662,0.95,753
713,0,75,"Patient41_trees.txt","Patient41_trees.txt_T74_DF.csv",1,0.0492337662337662,0.95,915
716,0,76,"Patient41_trees.txt","Patient41_trees.txt_T75_DF.csv",1,0.0492337662337662,0.95,788
719,0,77,"Patient41_trees.txt","Patient41_trees.txt_T76_DF.csv",1,0.0492337662337662,0.95,713
